record_id,source_id,smiles,inchi,inchikey,status,errors,molecule_chembl_id,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,confidence_score,n_measurements,pIC50,activity_class,activity_label
8e07871c,,O=C(c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccc(O)cc1)c1cc(F)cc(F)c1,,,raw,,CHEMBL3949282,38.0,nM,=,7.42,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.4202,1,active
11e7e9ab,,Cc1cccc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n3c2CCCC3)c2ccc(O)cc2)c1,,,raw,,CHEMBL3983630,26.0,nM,=,7.58,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.585,1,active
8c954351,,O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(CC(F)(F)F)CC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1,,,raw,,CHEMBL3954544,26.0,nM,=,7.58,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.585,1,active
7971c647,,CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2cc3c(cc2-c2cc(C(=O)N(c4ccccc4)c4ccc(O)cc4)c4n2CCCC4)OCO3)CC1=O,,,raw,,CHEMBL3927836,10.0,nM,=,8.0,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,8.0,1,active
655965a3,,N#Cc1ccc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n3c2CCCC3)c2ccc(O)cc2)cc1,,,raw,,CHEMBL3899834,9.0,nM,=,8.05,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,8.0458,1,active
a20dffb8,,O=C(c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccc(O)cc1)c1cccc(Cl)c1,,,raw,,CHEMBL3964991,30.0,nM,=,7.52,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.5229,1,active
425c47c6,,N#Cc1ccccc1N(C(=O)c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)c1ccc(O)cc1,,,raw,,CHEMBL3937283,37.0,nM,=,7.43,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.4318,1,active
e7d86b12,,Cn1cc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n3c2CCCC3)c2ccc(O)cc2)cn1,,,raw,,CHEMBL3896666,6.0,nM,=,8.22,CHEMBL5731902,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,8.2218,1,active
b2fe07b5,,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)cn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN,,,raw,,CHEMBL5763892,213.0,nM,=,6.67,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,6.6716,1,active
79b6fa43,,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)cn1-c1cc(O)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN,,,raw,,CHEMBL6008213,50.5,nM,=,7.3,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.2967,1,active
b0ef9959,,Cc1cc(C(=O)N(c2ccccc2)c2ccc3[nH]ccc3c2)cn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,,raw,,CHEMBL5960474,146.0,nM,=,6.84,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,6.8356,1,active
c7373d7f,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(C(F)(F)F)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,,raw,,CHEMBL5965013,120.0,nM,=,6.92,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,6.9208,1,active
ab9ab2eb,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(Cl)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,,raw,,CHEMBL6057025,16.2,nM,=,7.79,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.7905,1,active
f33e52ce,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(F)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,,raw,,CHEMBL5781944,24.8,nM,=,7.61,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.6055,1,active
d0d92ff0,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(O)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCOCC1,,,raw,,CHEMBL5991810,22.1,nM,=,7.66,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.6556,1,active
41c6bb40,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(Br)c(Br)cc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,,raw,,CHEMBL5966587,29.6,nM,=,7.53,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.5287,1,active
9206c706,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cc(O)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,,raw,,CHEMBL5865515,11.4,nM,=,7.94,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.9431,1,active
d07e1b79,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1cccc(Cl)c1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,,,raw,,CHEMBL6019016,44.6,nM,=,7.35,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,7.3507,1,active
fd074799,,Cc1cc(C(=O)N(c2ccccc2)c2ccc(O)cc2)cn1-c1ccc(OC(F)(F)F)cc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,,,raw,,CHEMBL6016116,245.0,nM,=,6.61,CHEMBL5732641,"Fluorescence Polarisation Assay: Method A:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.50×10−8M in a buffer solution (NaPO4 20 mM, NaCl 50 mM, EDTA 1 mM, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.Method B:The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",0.8,1,6.6108,1,active
