molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description
CHEMBL3916294,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(-c4cnco4)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,884.62,nM,=,6.05,CHEMBL5730027,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3946968,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccsc3C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,479.98,nM,=,6.32,CHEMBL5730027,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3950260,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])Cc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,666.03,nM,=,6.18,CHEMBL5730027,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3909422,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,518.88,nM,=,6.29,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3937363,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(C)(=O)=O)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,294.71,nM,=,6.53,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3900418,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)(=O)C(C)C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,90.44,nM,=,7.04,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3924890,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc([S+]([O-])c4ccccc4)cs3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,675.4,nM,=,6.17,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3927159,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(C(C)=O)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,412.24,nM,=,6.38,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3902718,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3sc(Cl)cc3Br)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,465.17,nM,=,6.33,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3890069,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccc(Br)c(Br)c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,473.64,nM,=,6.33,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
CHEMBL3959104,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3c(-c4ccccc4)noc3C)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,664.26,nM,=,6.18,CHEMBL5730028,"Surface plasmon resonance (SPR): Methods for Determining IC50s.The present method includes utility of a Surface plasmon resonance (SPR)- based biosensor (Biacore GE Healthcare, Uppsala, Sweden) to characterize BCL-2 inhibitors.Biacore utilizes the phenomenon of surface plasmon resonance (SPR) to detect and measure binding interactions. In a typical Biacore experiment, one of the interacting molecules (ligand) is immobilized on a flexible dextran matrix while the interacting partner (analyte) is allowed to flow across that surface. A binding interaction results in an increase in mass on the sensor surface and a corresponding direct change in the refractive index of the medium in the vicinity of the sensor surface. Changes in refractive index or signal are recorded in resonance units (R.U.) Signal changes due to association and dissociation of complexes are monitored in a non-invasive manner, continuously and in real-time, the results of which are reported in the form of a sensorgram."
